Horodate;Valeur
2018-07-20T07:00:00+02:00;86
2018-07-20T07:30:00+02:00;82
2018-07-20T08:00:00+02:00;30
2018-07-20T08:30:00+02:00;28
2018-07-20T09:00:00+02:00;68
2018-07-20T09:30:00+02:00;84
2018-07-20T10:00:00+02:00;68
2018-07-20T10:30:00+02:00;28
2018-07-20T11:00:00+02:00;28
2018-07-20T11:30:00+02:00;86
2018-07-20T12:00:00+02:00;84
2018-07-20T12:30:00+02:00;50
2018-07-20T13:00:00+02:00;28
2018-07-20T13:30:00+02:00;50
2018-07-20T14:00:00+02:00;84
2018-07-20T14:30:00+02:00;82
2018-07-20T15:00:00+02:00;46
2018-07-20T15:30:00+02:00;28
2018-07-20T16:00:00+02:00;54
2018-07-20T16:30:00+02:00;86
2018-07-20T17:00:00+02:00;82
2018-07-20T17:30:00+02:00;40
2018-07-20T18:00:00+02:00;28
2018-07-20T18:30:00+02:00;58
2018-07-20T19:00:00+02:00;84
2018-07-20T19:30:00+02:00;76
2018-07-20T20:00:00+02:00;28
2018-07-20T20:30:00+02:00;28
2018-07-20T21:00:00+02:00;76
2018-07-20T21:30:00+02:00;82
2018-07-20T22:00:00+02:00;54
2018-07-20T22:30:00+02:00;28
2018-07-20T23:00:00+02:00;42
2018-07-20T23:30:00+02:00;84
2018-07-21T00:00:00+02:00;82
2018-07-21T00:30:00+02:00;30
2018-07-21T01:00:00+02:00;28
2018-07-21T01:30:00+02:00;66
2018-07-21T02:00:00+02:00;84
2018-07-21T02:30:00+02:00;56
2018-07-21T03:00:00+02:00;28
2018-07-21T03:30:00+02:00;38
2018-07-21T04:00:00+02:00;86
2018-07-21T04:30:00+02:00;80
2018-07-21T05:00:00+02:00;28
2018-07-21T05:30:00+02:00;28
2018-07-21T06:00:00+02:00;68
2018-07-21T06:30:00+02:00;82
2018-07-21T07:00:00+02:00;52
2018-07-21T07:30:00+02:00;26
2018-07-21T08:00:00+02:00;42
2018-07-21T08:30:00+02:00;84
2018-07-21T09:00:00+02:00;74
2018-07-21T09:30:00+02:00;28
2018-07-21T10:00:00+02:00;28
2018-07-21T10:30:00+02:00;76
2018-07-21T11:00:00+02:00;82
2018-07-21T11:30:00+02:00;40
2018-07-21T12:00:00+02:00;28
2018-07-21T12:30:00+02:00;54
2018-07-21T13:00:00+02:00;84
2018-07-21T13:30:00+02:00;70
2018-07-21T14:00:00+02:00;28
2018-07-21T14:30:00+02:00;28
2018-07-21T15:00:00+02:00;80
2018-07-21T15:30:00+02:00;82
2018-07-21T16:00:00+02:00;46
2018-07-21T16:30:00+02:00;28
2018-07-21T17:00:00+02:00;50
2018-07-21T17:30:00+02:00;84
2018-07-21T18:00:00+02:00;82
2018-07-21T18:30:00+02:00;34
2018-07-21T19:00:00+02:00;28
2018-07-21T19:30:00+02:00;64
2018-07-21T20:00:00+02:00;84
2018-07-21T20:30:00+02:00;68
2018-07-21T21:00:00+02:00;28
2018-07-21T21:30:00+02:00;28
2018-07-21T22:00:00+02:00;86
2018-07-21T22:30:00+02:00;82
2018-07-21T23:00:00+02:00;40
2018-07-21T23:30:00+02:00;28
2018-07-22T00:00:00+02:00;58
2018-07-22T00:30:00+02:00;84
2018-07-22T01:00:00+02:00;54
2018-07-22T01:30:00+02:00;28
2018-07-22T02:00:00+02:00;44
2018-07-22T02:30:00+02:00;86
2018-07-22T03:00:00+02:00;70
2018-07-22T03:30:00+02:00;28
2018-07-22T04:00:00+02:00;30
2018-07-22T04:30:00+02:00;82
2018-07-22T05:00:00+02:00;82
2018-07-22T05:30:00+02:00;32
2018-07-22T06:00:00+02:00;28
2018-07-22T06:30:00+02:00;64
2018-07-22T07:00:00+02:00;84
2018-07-22T07:30:00+02:00;46
2018-07-22T08:00:00+02:00;30
2018-07-22T08:30:00+02:00;48
2018-07-22T09:00:00+02:00;84
2018-07-22T09:30:00+02:00;66
2018-07-22T10:00:00+02:00;28
2018-07-22T10:30:00+02:00;28
2018-07-22T11:00:00+02:00;84
2018-07-22T11:30:00+02:00;82
2018-07-22T12:00:00+02:00;30
2018-07-22T12:30:00+02:00;28
2018-07-22T13:00:00+02:00;64
2018-07-22T13:30:00+02:00;84
2018-07-22T14:00:00+02:00;54
2018-07-22T14:30:00+02:00;28
2018-07-22T15:00:00+02:00;40
2018-07-22T15:30:00+02:00;86
2018-07-22T16:00:00+02:00;80
2018-07-22T16:30:00+02:00;32
2018-07-22T17:00:00+02:00;28
2018-07-22T17:30:00+02:00;66
2018-07-22T18:00:00+02:00;84
2018-07-22T18:30:00+02:00;70
2018-07-22T19:00:00+02:00;28
2018-07-22T19:30:00+02:00;28
2018-07-22T20:00:00+02:00;84
2018-07-22T20:30:00+02:00;82
2018-07-22T21:00:00+02:00;60
2018-07-22T21:30:00+02:00;28
2018-07-22T22:00:00+02:00;36
2018-07-22T22:30:00+02:00;86
2018-07-22T23:00:00+02:00;82
2018-07-22T23:30:00+02:00;34
2018-07-23T00:00:00+02:00;28
2018-07-23T00:30:00+02:00;64
2018-07-23T01:00:00+02:00;84
2018-07-23T01:30:00+02:00;62
2018-07-23T02:00:00+02:00;28
2018-07-23T02:30:00+02:00;32
2018-07-23T03:00:00+02:00;86
2018-07-23T03:30:00+02:00;82
2018-07-23T04:00:00+02:00;30
2018-07-23T04:30:00+02:00;28
2018-07-23T05:00:00+02:00;68
2018-07-23T05:30:00+02:00;84
2018-07-23T06:00:00+02:00;46
2018-07-23T06:30:00+02:00;28
2018-07-23T07:00:00+02:00;48
2018-07-23T07:30:00+02:00;84
2018-07-23T08:00:00+02:00;68
2018-07-23T08:30:00+02:00;28
2018-07-23T09:00:00+02:00;28
2018-07-23T09:30:00+02:00;84
2018-07-23T10:00:00+02:00;84
2018-07-23T10:30:00+02:00;36
2018-07-23T11:00:00+02:00;28
2018-07-23T11:30:00+02:00;64
2018-07-23T12:00:00+02:00;84
2018-07-23T12:30:00+02:00;60
2018-07-23T13:00:00+02:00;30
2018-07-23T13:30:00+02:00;34
2018-07-23T14:00:00+02:00;88
2018-07-23T14:30:00+02:00;82
2018-07-23T15:00:00+02:00;38
2018-07-23T15:30:00+02:00;28
2018-07-23T16:00:00+02:00;62
2018-07-23T16:30:00+02:00;84
2018-07-23T17:00:00+02:00;74
2018-07-23T17:30:00+02:00;28
2018-07-23T18:00:00+02:00;28
2018-07-23T18:30:00+02:00;86
2018-07-23T19:00:00+02:00;86
2018-07-23T19:30:00+02:00;54
2018-07-23T20:00:00+02:00;28
2018-07-23T20:30:00+02:00;50
2018-07-23T21:00:00+02:00;86
2018-07-23T21:30:00+02:00;84
2018-07-23T22:00:00+02:00;44
2018-07-23T22:30:00+02:00;30
2018-07-23T23:00:00+02:00;56
2018-07-23T23:30:00+02:00;86
2018-07-24T00:00:00+02:00;78
2018-07-24T00:30:00+02:00;30
2018-07-24T01:00:00+02:00;28
2018-07-24T01:30:00+02:00;80
2018-07-24T02:00:00+02:00;84
2018-07-24T02:30:00+02:00;56
2018-07-24T03:00:00+02:00;28
2018-07-24T03:30:00+02:00;44
2018-07-24T04:00:00+02:00;88
2018-07-24T04:30:00+02:00;78
2018-07-24T05:00:00+02:00;30
2018-07-24T05:30:00+02:00;28
2018-07-24T06:00:00+02:00;78
2018-07-24T06:30:00+02:00;84
2018-07-24T07:00:00+02:00;44
2018-07-24T07:30:00+02:00;30
2018-07-24T08:00:00+02:00;54
2018-07-24T08:30:00+02:00;86
2018-07-24T09:00:00+02:00;66
2018-07-24T09:30:00+02:00;28
2018-07-24T10:00:00+02:00;32
2018-07-24T10:30:00+02:00;84
2018-07-24T11:00:00+02:00;82
2018-07-24T11:30:00+02:00;40
2018-07-24T12:00:00+02:00;28
2018-07-24T12:30:00+02:00;58
2018-07-24T13:00:00+02:00;84
2018-07-24T13:30:00+02:00;76
2018-07-24T14:00:00+02:00;28
2018-07-24T14:30:00+02:00;28
2018-07-24T15:00:00+02:00;76
2018-07-24T15:30:00+02:00;84
2018-07-24T16:00:00+02:00;60
2018-07-24T16:30:00+02:00;28
2018-07-24T17:00:00+02:00;38
2018-07-24T17:30:00+02:00;86
2018-07-24T18:00:00+02:00;82
2018-07-24T18:30:00+02:00;54
2018-07-24T19:00:00+02:00;28
2018-07-24T19:30:00+02:00;46
2018-07-24T20:00:00+02:00;86
2018-07-24T20:30:00+02:00;82
2018-07-24T21:00:00+02:00;62
2018-07-24T21:30:00+02:00;28
2018-07-24T22:00:00+02:00;38
2018-07-24T22:30:00+02:00;86
2018-07-24T23:00:00+02:00;82
2018-07-24T23:30:00+02:00;60
2018-07-25T00:00:00+02:00;28
2018-07-25T00:30:00+02:00;42
2018-07-25T01:00:00+02:00;84
2018-07-25T01:30:00+02:00;84
2018-07-25T02:00:00+02:00;48
2018-07-25T02:30:00+02:00;28
2018-07-25T03:00:00+02:00;52
2018-07-25T03:30:00+02:00;86
2018-07-25T04:00:00+02:00;82
2018-07-25T04:30:00+02:00;36
2018-07-25T05:00:00+02:00;28
2018-07-25T05:30:00+02:00;64
2018-07-25T06:00:00+02:00;84
2018-07-25T06:30:00+02:00;74
2018-07-25T07:00:00+02:00;28
2018-07-25T07:30:00+02:00;28
2018-07-25T08:00:00+02:00;80
2018-07-25T08:30:00+02:00;82
2018-07-25T09:00:00+02:00;58
2018-07-25T09:30:00+02:00;28
2018-07-25T10:00:00+02:00;38
2018-07-25T10:30:00+02:00;86
2018-07-25T11:00:00+02:00;82
2018-07-25T11:30:00+02:00;50
2018-07-25T12:00:00+02:00;28
2018-07-25T12:30:00+02:00;46
2018-07-25T13:00:00+02:00;86
2018-07-25T13:30:00+02:00;82
2018-07-25T14:00:00+02:00;46
2018-07-25T14:30:00+02:00;28
2018-07-25T15:00:00+02:00;56
2018-07-25T15:30:00+02:00;86
2018-07-25T16:00:00+02:00;84
2018-07-25T16:30:00+02:00;38
2018-07-25T17:00:00+02:00;30
2018-07-25T17:30:00+02:00;66
2018-07-25T18:00:00+02:00;84
2018-07-25T18:30:00+02:00;82
2018-07-25T19:00:00+02:00;40
2018-07-25T19:30:00+02:00;28
2018-07-25T20:00:00+02:00;66
2018-07-25T20:30:00+02:00;86
2018-07-25T21:00:00+02:00;82
2018-07-25T21:30:00+02:00;60
2018-07-25T22:00:00+02:00;28
2018-07-25T22:30:00+02:00;40
2018-07-25T23:00:00+02:00;88
2018-07-25T23:30:00+02:00;82
2018-07-26T00:00:00+02:00;72
2018-07-26T00:30:00+02:00;28
2018-07-26T01:00:00+02:00;28
2018-07-26T01:30:00+02:00;86
2018-07-26T02:00:00+02:00;82
2018-07-26T02:30:00+02:00;82
2018-07-26T03:00:00+02:00;28
2018-07-26T03:30:00+02:00;28
2018-07-26T04:00:00+02:00;76
2018-07-26T04:30:00+02:00;84
2018-07-26T05:00:00+02:00;82
2018-07-26T05:30:00+02:00;34
2018-07-26T06:00:00+02:00;28
2018-07-26T06:30:00+02:00;66
2018-07-26T07:00:00+02:00;84
2018-07-26T07:30:00+02:00;80
2018-07-26T08:00:00+02:00;38
2018-07-26T08:30:00+02:00;28
2018-07-26T09:00:00+02:00;64
2018-07-26T09:30:00+02:00;84
2018-07-26T10:00:00+02:00;80
2018-07-26T10:30:00+02:00;36
2018-07-26T11:00:00+02:00;28
2018-07-26T11:30:00+02:00;64
2018-07-26T12:00:00+02:00;84
2018-07-26T12:30:00+02:00;82
2018-07-26T13:00:00+02:00;46
2018-07-26T13:30:00+02:00;28
2018-07-26T14:00:00+02:00;56
2018-07-26T14:30:00+02:00;86
2018-07-26T15:00:00+02:00;82
2018-07-26T15:30:00+02:00;56
2018-07-26T16:00:00+02:00;28
2018-07-26T16:30:00+02:00;46
2018-07-26T17:00:00+02:00;84
2018-07-26T17:30:00+02:00;84
2018-07-26T18:00:00+02:00;82
2018-07-26T18:30:00+02:00;30
2018-07-26T19:00:00+02:00;28
2018-07-26T19:30:00+02:00;76
2018-07-26T20:00:00+02:00;86
2018-07-26T20:30:00+02:00;82
2018-07-26T21:00:00+02:00;80
2018-07-26T21:30:00+02:00;28
2018-07-26T22:00:00+02:00;28
2018-07-26T22:30:00+02:00;80
2018-07-26T23:00:00+02:00;84
2018-07-26T23:30:00+02:00;84
2018-07-27T00:00:00+02:00;62
2018-07-27T00:30:00+02:00;28
2018-07-27T01:00:00+02:00;38
2018-07-27T01:30:00+02:00;88
2018-07-27T02:00:00+02:00;82
2018-07-27T02:30:00+02:00;82
2018-07-27T03:00:00+02:00;46
2018-07-27T03:30:00+02:00;28
2018-07-27T04:00:00+02:00;58
2018-07-27T04:30:00+02:00;86
2018-07-27T05:00:00+02:00;82
2018-07-27T05:30:00+02:00;62
2018-07-27T06:00:00+02:00;28
2018-07-27T06:30:00+02:00;40
2018-07-27T07:00:00+02:00;86
2018-07-27T07:30:00+02:00;84
2018-07-27T08:00:00+02:00;82
2018-07-27T08:30:00+02:00;28
2018-07-27T09:00:00+02:00;28
2018-07-27T09:30:00+02:00;76
2018-07-27T10:00:00+02:00;82
2018-07-27T10:30:00+02:00;82
2018-07-27T11:00:00+02:00;44
2018-07-27T11:30:00+02:00;28
2018-07-27T12:00:00+02:00;58
2018-07-27T12:30:00+02:00;86
2018-07-27T13:00:00+02:00;82
2018-07-27T13:30:00+02:00;80
2018-07-27T14:00:00+02:00;28
2018-07-27T14:30:00+02:00;28
2018-07-27T15:00:00+02:00;78
2018-07-27T15:30:00+02:00;84
2018-07-27T16:00:00+02:00;84
2018-07-27T16:30:00+02:00;82
2018-07-27T17:00:00+02:00;30
2018-07-27T17:30:00+02:00;28
2018-07-27T18:00:00+02:00;72
2018-07-27T18:30:00+02:00;84
2018-07-27T19:00:00+02:00;84
2018-07-27T19:30:00+02:00;82
2018-07-27T20:00:00+02:00;60
2018-07-27T20:30:00+02:00;28
2018-07-27T21:00:00+02:00;42
2018-07-27T21:30:00+02:00;86
2018-07-27T22:00:00+02:00;82
2018-07-27T22:30:00+02:00;84
2018-07-27T23:00:00+02:00;78
2018-07-27T23:30:00+02:00;28
2018-07-28T00:00:00+02:00;28
2018-07-28T00:30:00+02:00;80
2018-07-28T01:00:00+02:00;84
2018-07-28T01:30:00+02:00;82
2018-07-28T02:00:00+02:00;82
2018-07-28T02:30:00+02:00;34
2018-07-28T03:00:00+02:00;28
2018-07-28T03:30:00+02:00;70
2018-07-28T04:00:00+02:00;84
2018-07-28T04:30:00+02:00;84
2018-07-28T05:00:00+02:00;82
2018-07-28T05:30:00+02:00;44
2018-07-28T06:00:00+02:00;28
2018-07-28T06:30:00+02:00;56
2018-07-28T07:00:00+02:00;86
2018-07-28T07:30:00+02:00;82
2018-07-28T08:00:00+02:00;76
2018-07-28T08:30:00+02:00;28
2018-07-28T09:00:00+02:00;28
2018-07-28T09:30:00+02:00;80
2018-07-28T10:00:00+02:00;84
2018-07-28T10:30:00+02:00;84
2018-07-28T11:00:00+02:00;34
2018-07-28T11:30:00+02:00;28
2018-07-28T12:00:00+02:00;74
2018-07-28T12:30:00+02:00;84
2018-07-28T13:00:00+02:00;84
2018-07-28T13:30:00+02:00;36
2018-07-28T14:00:00+02:00;30
2018-07-28T14:30:00+02:00;70
2018-07-28T15:00:00+02:00;86
2018-07-28T15:30:00+02:00;82
2018-07-28T16:00:00+02:00;48
2018-07-28T16:30:00+02:00;28
2018-07-28T17:00:00+02:00;58
2018-07-28T17:30:00+02:00;86
2018-07-28T18:00:00+02:00;84
2018-07-28T18:30:00+02:00;82
2018-07-28T19:00:00+02:00;32
2018-07-28T19:30:00+02:00;30
2018-07-28T20:00:00+02:00;76
2018-07-28T20:30:00+02:00;84
2018-07-28T21:00:00+02:00;84
2018-07-28T21:30:00+02:00;62
2018-07-28T22:00:00+02:00;30
2018-07-28T22:30:00+02:00;42
2018-07-28T23:00:00+02:00;86
2018-07-28T23:30:00+02:00;84
2018-07-29T00:00:00+02:00;78
2018-07-29T00:30:00+02:00;30
2018-07-29T01:00:00+02:00;28
2018-07-29T01:30:00+02:00;82
2018-07-29T02:00:00+02:00;84
2018-07-29T02:30:00+02:00;84
2018-07-29T03:00:00+02:00;30
2018-07-29T03:30:00+02:00;30
2018-07-29T04:00:00+02:00;72
2018-07-29T04:30:00+02:00;84
2018-07-29T05:00:00+02:00;82
2018-07-29T05:30:00+02:00;30
2018-07-29T06:00:00+02:00;28
2018-07-29T06:30:00+02:00;78
2018-07-29T07:00:00+02:00;84
2018-07-29T07:30:00+02:00;74
2018-07-29T08:00:00+02:00;30
2018-07-29T08:30:00+02:00;30
2018-07-29T09:00:00+02:00;82
2018-07-29T09:30:00+02:00;84
2018-07-29T10:00:00+02:00;70
2018-07-29T10:30:00+02:00;28
2018-07-29T11:00:00+02:00;28
2018-07-29T11:30:00+02:00;86
2018-07-29T12:00:00+02:00;82
2018-07-29T12:30:00+02:00;66
2018-07-29T13:00:00+02:00;28
2018-07-29T13:30:00+02:00;32
2018-07-29T14:00:00+02:00;86
2018-07-29T14:30:00+02:00;84
2018-07-29T15:00:00+02:00;60
2018-07-29T15:30:00+02:00;28
2018-07-29T16:00:00+02:00;40
2018-07-29T16:30:00+02:00;86
2018-07-29T17:00:00+02:00;84
2018-07-29T17:30:00+02:00;78
2018-07-29T18:00:00+02:00;28
2018-07-29T18:30:00+02:00;28
2018-07-29T19:00:00+02:00;80
2018-07-29T19:30:00+02:00;86
2018-07-29T20:00:00+02:00;82
2018-07-29T20:30:00+02:00;64
2018-07-29T21:00:00+02:00;28
2018-07-29T21:30:00+02:00;36
2018-07-29T22:00:00+02:00;86
2018-07-29T22:30:00+02:00;84
2018-07-29T23:00:00+02:00;82
2018-07-29T23:30:00+02:00;40
2018-07-30T00:00:00+02:00;28
2018-07-30T00:30:00+02:00;64
2018-07-30T01:00:00+02:00;84
2018-07-30T01:30:00+02:00;82
2018-07-30T02:00:00+02:00;62
2018-07-30T02:30:00+02:00;28
2018-07-30T03:00:00+02:00;38
2018-07-30T03:30:00+02:00;86
2018-07-30T04:00:00+02:00;82
2018-07-30T04:30:00+02:00;72
2018-07-30T05:00:00+02:00;26
2018-07-30T05:30:00+02:00;28
2018-07-30T06:00:00+02:00;86
2018-07-30T06:30:00+02:00;84
2018-07-30T07:00:00+02:00;70
2018-07-30T07:30:00+02:00;28
2018-07-30T08:00:00+02:00;30
2018-07-30T08:30:00+02:00;88
2018-07-30T09:00:00+02:00;82
2018-07-30T09:30:00+02:00;66
2018-07-30T10:00:00+02:00;28
2018-07-30T10:30:00+02:00;38
2018-07-30T11:00:00+02:00;88
2018-07-30T11:30:00+02:00;84
2018-07-30T12:00:00+02:00;66
2018-07-30T12:30:00+02:00;28
2018-07-30T13:00:00+02:00;36
2018-07-30T13:30:00+02:00;88
2018-07-30T14:00:00+02:00;84
2018-07-30T14:30:00+02:00;80
2018-07-30T15:00:00+02:00;28
2018-07-30T15:30:00+02:00;30
2018-07-30T16:00:00+02:00;78
2018-07-30T16:30:00+02:00;84
2018-07-30T17:00:00+02:00;84
2018-07-30T17:30:00+02:00;50
2018-07-30T18:00:00+02:00;30
2018-07-30T18:30:00+02:00;54
2018-07-30T19:00:00+02:00;86
2018-07-30T19:30:00+02:00;84
2018-07-30T20:00:00+02:00;84
2018-07-30T20:30:00+02:00;38
2018-07-30T21:00:00+02:00;30
2018-07-30T21:30:00+02:00;70
2018-07-30T22:00:00+02:00;86
2018-07-30T22:30:00+02:00;86
2018-07-30T23:00:00+02:00;72
2018-07-30T23:30:00+02:00;30
2018-07-31T00:00:00+02:00;28
2018-07-31T00:30:00+02:00;90
2018-07-31T01:00:00+02:00;84
2018-07-31T01:30:00+02:00;84
2018-07-31T02:00:00+02:00;50
2018-07-31T02:30:00+02:00;28
2018-07-31T03:00:00+02:00;54
2018-07-31T03:30:00+02:00;88
2018-07-31T04:00:00+02:00;84
2018-07-31T04:30:00+02:00;76
2018-07-31T05:00:00+02:00;30
2018-07-31T05:30:00+02:00;30
2018-07-31T06:00:00+02:00;82
2018-07-31T06:30:00+02:00;84
2018-07-31T07:00:00+02:00;84
2018-07-31T07:30:00+02:00;34
2018-07-31T08:00:00+02:00;28
2018-07-31T08:30:00+02:00;70
2018-07-31T09:00:00+02:00;84
2018-07-31T09:30:00+02:00;82
2018-07-31T10:00:00+02:00;38
2018-07-31T10:30:00+02:00;28
2018-07-31T11:00:00+02:00;68
2018-07-31T11:30:00+02:00;84
2018-07-31T12:00:00+02:00;82
2018-07-31T12:30:00+02:00;52
2018-07-31T13:00:00+02:00;28
2018-07-31T13:30:00+02:00;50
2018-07-31T14:00:00+02:00;84
2018-07-31T14:30:00+02:00;84
2018-07-31T15:00:00+02:00;76
2018-07-31T15:30:00+02:00;28
2018-07-31T16:00:00+02:00;28
2018-07-31T16:30:00+02:00;82
2018-07-31T17:00:00+02:00;82
2018-07-31T17:30:00+02:00;84
2018-07-31T18:00:00+02:00;68
2018-07-31T18:30:00+02:00;28
2018-07-31T19:00:00+02:00;34
2018-07-31T19:30:00+02:00;86
2018-07-31T20:00:00+02:00;84
2018-07-31T20:30:00+02:00;84
2018-07-31T21:00:00+02:00;76
2018-07-31T21:30:00+02:00;28
2018-07-31T22:00:00+02:00;28
2018-07-31T22:30:00+02:00;84
2018-07-31T23:00:00+02:00;84
2018-07-31T23:30:00+02:00;82
2018-08-01T00:00:00+02:00;1004
2018-08-01T00:30:00+02:00;1940
2018-08-01T01:00:00+02:00;744
2018-08-01T01:30:00+02:00;660
2018-08-01T02:00:00+02:00;1830
2018-08-01T02:30:00+02:00;1830
2018-08-01T03:00:00+02:00;1792
2018-08-01T03:30:00+02:00;1784
2018-08-01T04:00:00+02:00;1820
2018-08-01T04:30:00+02:00;724
2018-08-01T05:00:00+02:00;84
2018-08-01T05:30:00+02:00;44
2018-08-01T06:00:00+02:00;30
2018-08-01T06:30:00+02:00;64
2018-08-01T07:00:00+02:00;86
2018-08-01T07:30:00+02:00;72
2018-08-01T08:00:00+02:00;30
2018-08-01T08:30:00+02:00;28
2018-08-01T09:00:00+02:00;86
2018-08-01T09:30:00+02:00;84
2018-08-01T10:00:00+02:00;58
2018-08-01T10:30:00+02:00;30
2018-08-01T11:00:00+02:00;40
2018-08-01T11:30:00+02:00;86
2018-08-01T12:00:00+02:00;84
2018-08-01T12:30:00+02:00;64
2018-08-01T13:00:00+02:00;28
2018-08-01T13:30:00+02:00;42
2018-08-01T14:00:00+02:00;164
2018-08-01T14:30:00+02:00;1752
2018-08-01T15:00:00+02:00;686
2018-08-01T15:30:00+02:00;190
2018-08-01T16:00:00+02:00;144
2018-08-01T16:30:00+02:00;128
2018-08-01T17:00:00+02:00;388
2018-08-01T17:30:00+02:00;686
2018-08-01T18:00:00+02:00;308
2018-08-01T18:30:00+02:00;192
2018-08-01T19:00:00+02:00;204
2018-08-01T19:30:00+02:00;160
2018-08-01T20:00:00+02:00;128
2018-08-01T20:30:00+02:00;126
2018-08-01T21:00:00+02:00;128
2018-08-01T21:30:00+02:00;168
2018-08-01T22:00:00+02:00;150
2018-08-01T22:30:00+02:00;190
2018-08-01T23:00:00+02:00;352
2018-08-01T23:30:00+02:00;344
2018-08-02T00:00:00+02:00;292
2018-08-02T00:30:00+02:00;292
2018-08-02T01:00:00+02:00;224
2018-08-02T01:30:00+02:00;324
2018-08-02T02:00:00+02:00;920
2018-08-02T02:30:00+02:00;108
2018-08-02T03:00:00+02:00;60
2018-08-02T03:30:00+02:00;32
2018-08-02T04:00:00+02:00;54
2018-08-02T04:30:00+02:00;90
2018-08-02T05:00:00+02:00;86
2018-08-02T05:30:00+02:00;82
2018-08-02T06:00:00+02:00;32
2018-08-02T06:30:00+02:00;32
2018-08-02T07:00:00+02:00;82
2018-08-02T07:30:00+02:00;86
2018-08-02T08:00:00+02:00;84
2018-08-02T08:30:00+02:00;32
2018-08-02T09:00:00+02:00;30
2018-08-02T09:30:00+02:00;74
2018-08-02T10:00:00+02:00;86
2018-08-02T10:30:00+02:00;84
2018-08-02T11:00:00+02:00;48
2018-08-02T11:30:00+02:00;358
2018-08-02T12:00:00+02:00;154
2018-08-02T12:30:00+02:00;104
2018-08-02T13:00:00+02:00;86
2018-08-02T13:30:00+02:00;126
2018-08-02T14:00:00+02:00;134
2018-08-02T14:30:00+02:00;670
2018-08-02T15:00:00+02:00;1836
2018-08-02T15:30:00+02:00;1872
2018-08-02T16:00:00+02:00;768
2018-08-02T16:30:00+02:00;82
2018-08-02T17:00:00+02:00;84
2018-08-02T17:30:00+02:00;46
2018-08-02T18:00:00+02:00;28
2018-08-02T18:30:00+02:00;58
2018-08-02T19:00:00+02:00;86
2018-08-02T19:30:00+02:00;84
2018-08-02T20:00:00+02:00;82
2018-08-02T20:30:00+02:00;58
2018-08-02T21:00:00+02:00;28
2018-08-02T21:30:00+02:00;46
2018-08-02T22:00:00+02:00;88
2018-08-02T22:30:00+02:00;82
2018-08-02T23:00:00+02:00;84
2018-08-02T23:30:00+02:00;54
2018-08-03T00:00:00+02:00;28
2018-08-03T00:30:00+02:00;50
2018-08-03T01:00:00+02:00;86
2018-08-03T01:30:00+02:00;84
2018-08-03T02:00:00+02:00;82
2018-08-03T02:30:00+02:00;48
2018-08-03T03:00:00+02:00;30
2018-08-03T03:30:00+02:00;56
2018-08-03T04:00:00+02:00;84
2018-08-03T04:30:00+02:00;84
2018-08-03T05:00:00+02:00;78
2018-08-03T05:30:00+02:00;28
2018-08-03T06:00:00+02:00;30
2018-08-03T06:30:00+02:00;84
2018-08-03T07:00:00+02:00;84
2018-08-03T07:30:00+02:00;84
2018-08-03T08:00:00+02:00;58
2018-08-03T08:30:00+02:00;30
2018-08-03T09:00:00+02:00;44
2018-08-03T09:30:00+02:00;88
2018-08-03T10:00:00+02:00;86
2018-08-03T10:30:00+02:00;84
2018-08-03T11:00:00+02:00;38
2018-08-03T11:30:00+02:00;30
2018-08-03T12:00:00+02:00;70
2018-08-03T12:30:00+02:00;86
2018-08-03T13:00:00+02:00;84
2018-08-03T13:30:00+02:00;72
2018-08-03T14:00:00+02:00;30
2018-08-03T14:30:00+02:00;30
2018-08-03T15:00:00+02:00;90
2018-08-03T15:30:00+02:00;86
2018-08-03T16:00:00+02:00;84
2018-08-03T16:30:00+02:00;72
2018-08-03T17:00:00+02:00;30
2018-08-03T17:30:00+02:00;30
2018-08-03T18:00:00+02:00;88
2018-08-03T18:30:00+02:00;86
2018-08-03T19:00:00+02:00;86
2018-08-03T19:30:00+02:00;82
2018-08-03T20:00:00+02:00;52
2018-08-03T20:30:00+02:00;30
2018-08-03T21:00:00+02:00;54
2018-08-03T21:30:00+02:00;88
2018-08-03T22:00:00+02:00;84
2018-08-03T22:30:00+02:00;84
2018-08-03T23:00:00+02:00;84
2018-08-03T23:30:00+02:00;44
2018-08-04T00:00:00+02:00;30
2018-08-04T00:30:00+02:00;62
2018-08-04T01:00:00+02:00;88
2018-08-04T01:30:00+02:00;84
2018-08-04T02:00:00+02:00;84
2018-08-04T02:30:00+02:00;60
2018-08-04T03:00:00+02:00;30
2018-08-04T03:30:00+02:00;44
2018-08-04T04:00:00+02:00;90
2018-08-04T04:30:00+02:00;84
2018-08-04T05:00:00+02:00;84
2018-08-04T05:30:00+02:00;84
2018-08-04T06:00:00+02:00;34
2018-08-04T06:30:00+02:00;30
2018-08-04T07:00:00+02:00;72
2018-08-04T07:30:00+02:00;86
2018-08-04T08:00:00+02:00;86
2018-08-04T08:30:00+02:00;82
2018-08-04T09:00:00+02:00;56
2018-08-04T09:30:00+02:00;28
2018-08-04T10:00:00+02:00;46
2018-08-04T10:30:00+02:00;86
2018-08-04T11:00:00+02:00;84
2018-08-04T11:30:00+02:00;84
2018-08-04T12:00:00+02:00;80
2018-08-04T12:30:00+02:00;28
2018-08-04T13:00:00+02:00;28
2018-08-04T13:30:00+02:00;80
2018-08-04T14:00:00+02:00;86
